0.120833,0.125,0.125,0.120833,0.116667,0.116667,0.133333,0.15,0.1625,0.154167,0.179167,0.129167,0.129167,0.120833,0.129167,0.125,0.133333,0.120833,0.1125,0.125,0.116667,0.120833,0.120833,0.108333,0.116667,0.1125,0.108333,0.125,0.116667,0.120833,0.1125,0.1125,0.108333,0.120833,0.15,0.129167,0.129167,0.145833,0.145833,0.1375,0.1125,0.129167,0.120833,0.125,0.116667,0.116667,0.125,0.129167,0.125,0.154167,0.129167,0.120833,0.1125,0.1125,0.125,0.1125,0.1,0.1,0.116667,0.120833,0.116667,0.108333,0.129167,0.120833,0.116667,0.1125,0.108333,0.104167,0.1125,0.125,0.116667,0.108333,0.108333,0.104167,0.108333,0.108333,0.108333,0.0958333,0.1,0.116667,0.120833,0.108333,0.1,0.108333,0.120833,0.125,0.125,0.1125,0.108333,0.116667,0.145833,0.129167,0.120833,0.120833,0.125,0.145833,0.120833,0.1125,0.120833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.133333,0.120833,0.129167,0.116667,0.104167,0.129167,0.1375,0.158333,0.154167,0.170833,0.141667,0.141667,0.133333,0.158333,0.141667,0.1375,0.1375,0.129167,0.1375,0.120833,0.125,0.108333,0.133333,0.116667,0.108333,0.108333,0.116667,0.108333,0.116667,0.1125,0.104167,0.120833,0.116667,0.1125,0.133333,0.129167,0.133333,0.125,0.145833,0.120833,0.1375,0.125,0.141667,0.141667,0.141667,0.141667,0.141667,0.1375,0.129167,0.15,0.15,0.120833,0.108333,0.0958333,0.120833,0.108333,0.104167,0.1,0.104167,0.125,0.129167,0.120833,0.1125,0.133333,0.108333,0.1125,0.0958333,0.125,0.133333,0.141667,0.1,0.108333,0.104167,0.0916667,0.104167,0.120833,0.120833,0.104167,0.108333,0.104167,0.120833,0.1,0.1125,0.120833,0.133333,0.116667,0.125,0.120833,0.1125,0.129167,0.129167,0.1125,0.108333,0.116667,0.129167,0.120833,0.133333,0.116667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.129167,0.104167,0.133333,0.125,0.145833,0.15,0.15,0.141667,0.170833,0.175,0.175,0.15,0.1375,0.158333,0.125,0.133333,0.129167,0.166667,0.154167,0.120833,0.141667,0.129167,0.129167,0.1125,0.120833,0.120833,0.108333,0.120833,0.116667,0.0958333,0.108333,0.104167,0.104167,0.125,0.133333,0.133333,0.129167,0.129167,0.133333,0.141667,0.125,0.129167,0.141667,0.133333,0.15,0.133333,0.120833,0.141667,0.133333,0.145833,0.1625,0.1375,0.1375,0.125,0.1125,0.125,0.116667,0.120833,0.120833,0.120833,0.133333,0.129167,0.116667,0.125,0.1375,0.116667,0.125,0.129167,0.129167,0.129167,0.104167,0.104167,0.104167,0.1,0.0916667,0.1,0.108333,0.0875,0.1125,0.108333,0.116667,0.1125,0.108333,0.125,0.1125,0.120833,0.108333,0.108333,0.104167,0.120833,0.116667,0.1125,0.125,0.125,0.1375,0.145833,0.145833,0.129167,0.154167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.141667,0.125,0.125,0.15,0.1375,0.154167,0.170833,0.1625,0.2,0.154167,0.154167,0.145833,0.15,0.158333,0.1625,0.15,0.133333,0.145833,0.129167,0.133333,0.141667,0.129167,0.120833,0.133333,0.116667,0.104167,0.108333,0.116667,0.116667,0.104167,0.0958333,0.104167,0.104167,0.141667,0.116667,0.108333,0.125,0.141667,0.120833,0.129167,0.1375,0.133333,0.129167,0.1625,0.158333,0.145833,0.125,0.145833,0.145833,0.158333,0.1625,0.1375,0.1375,0.116667,0.125,0.120833,0.129167,0.129167,0.133333,0.1375,0.129167,0.108333,0.125,0.108333,0.129167,0.0958333,0.116667,0.116667,0.0958333,0.104167,0.125,0.0958333,0.1,0.0875,0.108333,0.1,0.0958333,0.1,0.116667,0.1,0.1,0.104167,0.116667,0.125,0.129167,0.129167,0.1125,0.133333,0.0958333,0.104167,0.1125,0.1375,0.125,0.1375,0.1125,0.145833,0.15,0.129167,0.129167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.133333,0.133333,0.125,0.116667,0.120833,0.145833,0.166667,0.154167,0.183333,0.1625,0.175,0.158333,0.166667,0.15,0.170833,0.133333,0.133333,0.133333,0.145833,0.133333,0.120833,0.15,0.1375,0.125,0.125,0.141667,0.129167,0.120833,0.133333,0.1125,0.116667,0.116667,0.120833,0.120833,0.1125,0.116667,0.125,0.141667,0.129167,0.15,0.120833,0.145833,0.125,0.1625,0.154167,0.1625,0.158333,0.158333,0.141667,0.145833,0.154167,0.145833,0.141667,0.133333,0.116667,0.116667,0.125,0.125,0.145833,0.129167,0.116667,0.120833,0.116667,0.108333,0.129167,0.116667,0.1125,0.116667,0.1125,0.116667,0.0958333,0.1,0.104167,0.0875,0.104167,0.108333,0.108333,0.108333,0.116667,0.0916667,0.108333,0.108333,0.1125,0.129167,0.133333,0.133333,0.1375,0.125,0.1125,0.116667,0.125,0.15,0.129167,0.125,0.145833,0.166667,0.145833,0.145833,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.145833,0.133333,0.133333,0.15,0.129167,0.141667,0.133333,0.170833,0.1875,0.1625,0.145833,0.145833,0.154167,0.15,0.154167,0.1625,0.166667,0.15,0.158333,0.145833,0.120833,0.166667,0.120833,0.141667,0.125,0.125,0.129167,0.145833,0.1,0.108333,0.1125,0.120833,0.104167,0.129167,0.1125,0.116667,0.108333,0.141667,0.133333,0.129167,0.1625,0.129167,0.1375,0.1625,0.154167,0.179167,0.145833,0.175,0.158333,0.158333,0.1375,0.15,0.170833,0.129167,0.133333,0.116667,0.116667,0.120833,0.133333,0.116667,0.120833,0.120833,0.125,0.120833,0.1375,0.116667,0.108333,0.125,0.116667,0.116667,0.108333,0.0916667,0.0833333,0.0916667,0.0958333,0.1,0.0916667,0.108333,0.125,0.104167,0.1375,0.120833,0.116667,0.158333,0.133333,0.1375,0.145833,0.1375,0.154167,0.129167,0.120833,0.1375,0.15,0.141667,0.145833,0.179167,0.170833,0.133333,0.141667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1375,0.129167,0.133333,0.125,0.120833,0.1375,0.133333,0.15,0.166667,0.154167,0.15,0.1625,0.154167,0.145833,0.1375,0.15,0.170833,0.154167,0.154167,0.145833,0.15,0.15,0.116667,0.141667,0.116667,0.129167,0.120833,0.125,0.116667,0.108333,0.1125,0.1125,0.1125,0.125,0.1125,0.116667,0.125,0.125,0.145833,0.145833,0.154167,0.133333,0.129167,0.158333,0.166667,0.1375,0.166667,0.170833,0.154167,0.141667,0.15,0.141667,0.129167,0.125,0.129167,0.1375,0.133333,0.129167,0.120833,0.125,0.129167,0.125,0.133333,0.1125,0.125,0.125,0.1125,0.1125,0.108333,0.116667,0.116667,0.0916667,0.0958333,0.108333,0.1,0.104167,0.0916667,0.1125,0.120833,0.104167,0.104167,0.108333,0.1125,0.141667,0.1375,0.1375,0.133333,0.125,0.116667,0.129167,0.145833,0.129167,0.125,0.141667,0.125,0.15,0.158333,0.158333,0.154167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.133333,0.133333,0.125,0.129167,0.133333,0.154167,0.145833,0.1625,0.154167,0.170833,0.170833,0.15,0.166667,0.175,0.141667,0.1875,0.1625,0.154167,0.179167,0.154167,0.141667,0.141667,0.133333,0.141667,0.1375,0.129167,0.125,0.133333,0.120833,0.104167,0.129167,0.125,0.125,0.116667,0.1125,0.129167,0.1125,0.141667,0.141667,0.145833,0.133333,0.1125,0.133333,0.129167,0.154167,0.166667,0.1625,0.179167,0.175,0.158333,0.145833,0.129167,0.141667,0.1375,0.1375,0.104167,0.120833,0.108333,0.125,0.116667,0.129167,0.129167,0.125,0.120833,0.125,0.1125,0.125,0.104167,0.104167,0.104167,0.0958333,0.1,0.108333,0.104167,0.1,0.1,0.0958333,0.108333,0.116667,0.120833,0.0958333,0.108333,0.120833,0.141667,0.15,0.141667,0.141667,0.141667,0.133333,0.15,0.116667,0.129167,0.141667,0.120833,0.129167,0.1625,0.175,0.154167,0.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.120833,0.116667,0.120833,0.1375,0.133333,0.141667,0.1625,0.170833,0.154167,0.158333,0.1625,0.145833,0.154167,0.179167,0.145833,0.158333,0.154167,0.158333,0.166667,0.133333,0.154167,0.15,0.120833,0.120833,0.120833,0.1375,0.120833,0.129167,0.120833,0.1125,0.108333,0.108333,0.116667,0.104167,0.1,0.116667,0.120833,0.1375,0.15,0.145833,0.158333,0.145833,0.145833,0.158333,0.191667,0.166667,0.175,0.179167,0.1625,0.158333,0.1625,0.133333,0.145833,0.133333,0.125,0.129167,0.145833,0.129167,0.104167,0.125,0.120833,0.1125,0.141667,0.1125,0.116667,0.1125,0.129167,0.125,0.1125,0.0958333,0.0916667,0.0958333,0.0958333,0.0833333,0.0916667,0.0958333,0.104167,0.0958333,0.116667,0.116667,0.1,0.116667,0.120833,0.154167,0.145833,0.158333,0.145833,0.15,0.133333,0.1375,0.125,0.129167,0.125,0.1375,0.133333,0.1625,0.170833,0.166667,0.158333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.125,0.125,0.1125,0.116667,0.133333,0.129167,0.15,0.166667,0.145833,0.166667,0.1625,0.145833,0.145833,0.158333,0.1375,0.1375,0.175,0.158333,0.158333,0.145833,0.133333,0.129167,0.1,0.129167,0.116667,0.1125,0.129167,0.1125,0.129167,0.1125,0.116667,0.108333,0.1,0.0958333,0.108333,0.125,0.1125,0.120833,0.158333,0.15,0.158333,0.158333,0.15,0.1625,0.175,0.179167,0.1875,0.1875,0.175,0.154167,0.175,0.154167,0.129167,0.125,0.125,0.129167,0.1375,0.129167,0.120833,0.116667,0.108333,0.129167,0.133333,0.125,0.1125,0.108333,0.1,0.108333,0.1125,0.116667,0.120833,0.1,0.0958333,0.0875,0.075,0.0833333,0.0875,0.0833333,0.108333,0.1125,0.108333,0.125,0.120833,0.1625,0.145833,0.158333,0.1375,0.145833,0.120833,0.133333,0.133333,0.133333,0.120833,0.125,0.1375,0.15,0.154167,0.158333,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
